observation_month,project_id,project_name,line_ministry,sector,cumulative_expenditure_cr,physical_progress_pct,original_cost_cr,latest_revised_cost_cr,cost_escalation_pct,expenditure_ratio_pct,expenditure_progress_gap_pct,progress_change_1m_pct,progress_change_3m_pct,expenditure_change_1m_cr,expenditure_change_3m_cr,cost_risk_score,schedule_risk_score,progress_risk_score,overall_risk_score,risk_level,priority_rank,match_status,source_file,source_page,canonical_project_id,revised_cost_cr,revised_cost_source,historical_financial_scoring_available,expenditure_progress_gap,schedule_slippage_days,schedule_slippage_months,project_age_days,project_age_months,progress_change_1m,progress_change_3m,progress_change_6m,expenditure_change_1m,expenditure_change_3m,progress_velocity_3m,expenditure_velocity_3m,cost_risk,schedule_risk,progress_risk,imbalance_risk,risk_evidence_weight,risk_score,risk_confidence,anomaly_score,anomaly_flag,risk_reasons,observed_months,first_observation_month,latest_observation_month,history_length_months,complete_7_month_history,data_confidence_score,data_confidence_category,trajectory_status,trajectory_risk_score,imbalance_risk_score,schedule_data_available,base_risk_score,risk_dimension_evidence_weight
2026-07-01,617221,"Construction of Girls Hostel 400 seater, Boys Hostel 600 seater, Academic Block, International Hostel 100 seater, VC Residence and Purchase of Equipment",Department of Higher Education,Education,99.02,58.0,210.99,210.99,0.0,46.931134176975206,-11.068865823024788,10.0,13.0,17.959999999999994,24.06,0.0,,0.0,18.5527835442438,LOW,1240.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,71,617221,210.99,latest_revised_cost_cr,False,-11.068865823024794,,,,,10.0,13.0,34.0,17.959999999999994,24.06,4.333333333333333,8.020000000000001,,,0.1333333333333334,,0.25,13.33333333333334,0.25,3.812989298542712,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001
2026-07-01,617224,Gorakhpur-Valmikinagar Doubling project,Ministry of Railways,Railways,442.7,32.0,1120.0,1120.0,0.0,39.52678571428571,7.526785714285715,0.0,5.600000000000001,0.0,40.88,0.0,,0.0,30.43502976190476,HIGH,747.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,85,617224,1120.0,latest_revised_cost_cr,False,7.526785714285708,,,,,0.0,5.600000000000001,6.0,0.0,40.88,1.8666666666666671,13.626666666666663,,,0.6266666666666666,,0.25,62.66666666666666,0.25,0.5617132217793036,False,latest monthly physical progress is non-positive (0.00 pp); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,23.33798958703307,False,5.0,0.7000000000000001
2026-07-01,617225,PCMC To Nigdi- Extension Of North South Corridor Of Phase-1,Ministry of Housing & Urban Affairs,Urban Public Transport,322.59,49.12,910.18,960.18,5.493418884176757,33.5968255952009,-15.5231744047991,1.949999999999996,7.539999999999999,12.939999999999998,52.849999999999966,8.091100830200443,,0.0,24.79742528297698,MEDIUM,952.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,67,617225,960.18,latest_revised_cost_cr,False,-15.5231744047991,,,,,1.949999999999996,7.539999999999999,14.119999999999996,12.939999999999998,52.849999999999966,2.513333333333333,17.616666666666656,,,0.4973333333333334,,0.25,49.73333333333334,0.25,3.064271119403548,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,3.47,0.7000000000000001
2026-07-01,617226,Pune Metro Phase-1 Extension line towards south from Swargate to Katraj,Ministry of Housing & Urban Affairs,Urban Public Transport,190.07,9.04,2954.53,2954.53,0.0,6.433172111977201,-2.6068278880227984,2.839999999999999,3.839999999999999,101.26,143.94,0.0,,24.26035502958581,34.365893027994304,HIGH,629.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,67,617226,2954.53,latest_revised_cost_cr,False,-2.6068278880227984,,,,,2.839999999999999,3.839999999999999,5.039999999999999,101.26,143.94,1.2799999999999996,47.98,,,0.7440000000000001,,0.25,74.4,0.25,4.063697855173452,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,8.66,0.7000000000000001
2026-07-01,617231,East Central Railway - Construction of Bulb line at Nabinagar Ankorah 17.49Km PB45/ECoR/2024-25.,Ministry of Railways,Railways,0.0,0.0,611.74,611.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,40.5,CRITICAL,388.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,81,617231,611.74,latest_revised_cost_cr,False,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.25,100.0,0.25,0.7156331680605525,False,3-month physical progress is stagnant/declining (0.00 pp/month); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,0.0,False,35.71,0.7000000000000001
2026-07-01,617233,WAGHODA UG MINE [1.02 MTY],Ministry of Coal,Coal,0.0,0.11,379.3,379.3,0.0,0.0,-0.11,0.0,0.1,0.0,0.0,0.0,,98.0276134122288,40.35606666666666,CRITICAL,410.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,59,617233,379.3,latest_revised_cost_cr,False,-0.11,,,,,0.0,0.1,0.11,0.0,0.0,0.0333333333333333,0.0,,,0.9933333333333332,,0.25,99.33333333333331,0.25,0.7089170454299589,False,3-month physical progress is slow (0.03 pp/month); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,0.0,False,35.01,0.7000000000000001
2026-07-01,617239,Narkatiaganj-Raxaul-Sitamarhi-Darbhanga & Sitamarhi-Muzaffarpur Sections doubling 256 km Umbrella work PB57/2019-20/NR,Ministry of Railways,Railways,18.9,0.0,4079.95,4079.96,0.0002451010429102,0.4632398356846635,0.4632398356846635,0.0,0.0,8.969999999999999,16.229999999999997,0.0003610023727638797,,100.0,40.61605505996408,CRITICAL,364.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,81,617239,4079.96,latest_revised_cost_cr,False,0.4632398356846635,,,,,0.0,0.0,,8.969999999999999,16.229999999999997,0.0,5.409999999999999,,,1.0,,0.25,100.0,0.25,1.146519402963915,False,3-month physical progress is stagnant/declining (0.00 pp/month); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,4,2026-04-01,2026-07-01,4,False,77.1,MEDIUM,STAGNATING,60.0,0.0,False,35.71,0.7000000000000001
2026-07-01,617242,Installation of New Bar Mill at Durgapur Steel Plant,Ministry of Steel,Steel,935.57,67.5,2115.44,2115.44,0.0,44.225787543017056,-23.274212456982944,1.480000000000004,9.950000000000005,106.63,371.43000000000006,0.0,,0.0,13.506446885754263,MEDIUM,1476.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,80,617242,2115.44,latest_revised_cost_cr,False,-23.274212456982944,,,,,1.480000000000004,9.950000000000005,22.5,106.63,371.43000000000006,3.316666666666668,123.81000000000002,,,0.3366666666666664,,0.25,33.66666666666664,0.25,5.16570551996674,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001
2026-07-01,617243,Replacement of Hot Leveller No.1 of Plate Mill at Bhilai Steel Plant,Ministry of Steel,Steel,129.25,82.79,198.62,198.62,0.0,65.07401067364817,-17.71598932635183,0.6600000000000108,3.0600000000000023,-133.76,54.09,0.0,,39.64497041420112,15.829102668412038,HIGH,1391.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,79,617243,198.62,latest_revised_cost_cr,False,-17.71598932635183,,,,,0.6600000000000108,3.0600000000000023,42.790000000000006,-133.76,54.09,1.020000000000001,18.03,,,0.7959999999999998,,0.25,79.59999999999998,0.25,2.757058471729144,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,14.16,0.7000000000000001
2026-07-01,617245,Katihar-Kumedpur & Katihar-Mukuria 64.5 km Umbrella work PB57/2019-20/NR,Ministry of Railways,Railways,952.95,65.0,942.64,1961.0,108.03275905966224,48.59510453850076,-16.404895461499237,-1.0,0.0,296.7900000000001,341.76,100.0,,100.0,62.74877613462519,CRITICAL,78.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,85,617245,1961.0,latest_revised_cost_cr,False,-16.404895461499237,,,,,-1.0,0.0,2.0,296.7900000000001,341.76,0.0,113.92,,,1.0,,0.25,100.0,0.25,4.267000817447262,False,3-month physical progress is stagnant/declining (0.00 pp/month); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,0.0,False,78.57,0.7000000000000001
2026-07-01,617246,Up-gradation of Blast Furnace No. 3 at Durgapur Steel Plant,Ministry of Steel,Steel,316.01,62.17,758.09,758.09,0.0,41.685024205569256,-20.484975794430746,20.49,24.050000000000004,29.649999999999977,96.67999999999998,0.0,,0.0,15.323056051392312,LOW,1402.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,80,617246,758.09,latest_revised_cost_cr,False,-20.484975794430746,,,,,20.49,24.050000000000004,50.17,29.649999999999977,96.67999999999998,8.016666666666667,32.22666666666666,,,0.0,,0.25,0.0,0.25,4.948489181631048,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001
2026-07-01,617248,Third Ladle Furnace in Secondary Refinery Unit at IISCO Steel Plant,Ministry of Steel,Steel,111.44,74.55,227.96,227.96,0.0,48.8857694332339,-25.6642305667661,0.0,8.179999999999993,7.469999999999999,35.78,0.0,,0.0,11.428442358308477,MEDIUM,1543.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,80,617248,227.96,latest_revised_cost_cr,False,-25.6642305667661,,,,,0.0,8.179999999999993,28.55,7.469999999999999,35.78,2.7266666666666644,11.926666666666668,,,0.4546666666666671,,0.25,45.46666666666671,0.25,0.9859223537376066,False,latest monthly physical progress is non-positive (0.00 pp); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001
2026-07-01,617249,Replacement of existing Grinders in CRM-I & II at Bokaro Steel Plant,Ministry of Steel,Steel,60.6,62.05,211.94,211.94,0.0,28.59299801830707,-33.457001981692926,11.65,14.549999999999995,0.8800000000000026,1.9600000000000009,0.0,,0.0,12.105249504576769,LOW,1520.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,79,617249,211.94,latest_revised_cost_cr,False,-33.457001981692926,,,,,11.65,14.549999999999995,38.05,0.8800000000000026,1.9600000000000009,4.849999999999999,0.6533333333333337,,,0.0300000000000002,,0.25,3.000000000000025,0.25,2.724783793640483,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001
2026-07-01,617250,Secondary Emission Control in Converters of SMS-II at Bokaro Steel Plant,Ministry of Steel,Steel,103.47,55.91,207.13,207.13,0.0,49.95413508424661,-5.955864915753388,4.089999999999996,15.989999999999997,16.849999999999994,46.13,0.0,,0.0,20.26993377106165,LOW,1149.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,79,617250,207.13,latest_revised_cost_cr,False,-5.955864915753388,,,,,4.089999999999996,15.989999999999997,41.91,16.849999999999994,46.13,5.329999999999998,15.376666666666663,,,0.0,,0.25,0.0,0.25,3.91300498703398,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001
2026-07-01,617251,Revamping of Air Pollution Control Systems of SP-1 at Durgapur Steel Plant,Ministry of Steel,Steel,65.74,34.58,196.4,196.4,0.0,33.47250509164969,-1.1074949083503114,2.369999999999997,9.779999999999998,0.2399999999999948,30.379999999999995,0.0,,0.0,25.961326272912423,MEDIUM,905.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,80,617251,196.4,latest_revised_cost_cr,False,-1.1074949083503114,,,,,2.369999999999997,9.779999999999998,25.58,0.2399999999999948,30.379999999999995,3.26,10.126666666666663,,,0.3480000000000001,,0.25,34.80000000000001,0.25,2.493707710184053,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001
2026-07-01,617252,Anand Nagar - Ghughuli via Maharajganj 53.37 km,Ministry of Railways,Railways,888.5,12.0,958.27,1501.1,56.64687405428532,59.18992738658317,47.18992738658318,-12.0,-11.8,248.33000000000004,253.09000000000003,83.43357376388639,,100.0,96.77748184664578,CRITICAL,2.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,88,617252,1501.1,latest_revised_cost_cr,False,47.18992738658317,,,,,-12.0,-11.8,-11.0,248.33000000000004,253.09000000000003,-3.9333333333333336,84.36333333333334,,,1.0,,0.25,100.0,0.25,5.333949030485286,True,3-month physical progress is stagnant/declining (-3.93 pp/month); month-local anomaly signal (5.33 robust deviation score); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,DETERIORATING,85.0,100.0,False,92.9,0.7000000000000001
2026-05-01,617253,,,,412.95,98.72,,,,,,1.4200000000000017,14.72,4.550000000000011,48.19,,,0.0,,LOW,,UNMATCHED_MASTER_ID,FlashReport_May2026(2).pdf,79,617253,,latest_revised_cost_cr,False,,,,,,1.4200000000000017,14.72,,4.550000000000011,48.19,4.906666666666666,16.063333333333333,,,0.0186666666666667,,0.25,1.866666666666672,0.25,4.531970520777467,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,5,2026-01-01,2026-05-01,5,False,56.4,LOW,IMPROVING,10.0,,False,0.0,0.25
2026-07-01,617254,Replacement of remaining 04 sets of Battery Cyclones with 04 Nos. of ESPs in Sinter Plant-1 at Bokaro Steel Plant,Ministry of Steel,Steel,127.53,53.15,260.37,260.37,0.0,48.98029726927065,-4.169702730729348,2.990000000000002,8.979999999999997,1.9300000000000068,24.67,0.0,,0.0,21.29607431731766,MEDIUM,1104.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,80,617254,260.37,latest_revised_cost_cr,False,-4.169702730729348,,,,,2.990000000000002,8.979999999999997,23.15,1.9300000000000068,24.67,2.9933333333333323,8.223333333333334,,,0.4013333333333335,,0.25,40.13333333333336,0.25,2.3227410601471874,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001
2026-07-01,617255,"Replacement of Converter Vessels, Trunnion Rings, Support System & Installation of Secondary Emission at Bhilai Steel Plant",Ministry of Steel,Steel,266.11,74.3,471.83,471.83,0.0,56.39955068562831,-17.9004493143717,3.799999999999997,7.230000000000004,8.930000000000007,26.52000000000001,0.0,,0.0,13.673887671407073,MEDIUM,1468.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,79,617255,471.83,latest_revised_cost_cr,False,-17.90044931437169,,,,,3.799999999999997,7.230000000000004,17.299999999999997,8.930000000000007,26.52000000000001,2.410000000000001,8.840000000000003,,,0.5179999999999997,,0.25,51.79999999999997,0.25,2.6667026359832007,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001
2026-07-01,617256,Rebuilding of Coke Oven Battery No.7 & 8 at Bhilai Steel Plant,Ministry of Steel,Steel,693.83,94.73,884.1,884.1,0.0,78.47867888247936,-16.251321117520646,0.9900000000000092,4.740000000000009,74.96000000000004,92.58000000000004,0.0,,6.50887573964478,12.11986972061983,HIGH,1518.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,79,617256,884.1,latest_revised_cost_cr,False,-16.251321117520646,,,,,0.9900000000000092,4.740000000000009,10.730000000000004,74.96000000000004,92.58000000000004,1.580000000000003,30.860000000000014,,,0.6839999999999994,,0.25,68.39999999999993,0.25,3.550393127164295,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,2.32,0.7000000000000001
2026-07-01,617257,Rebuilding of Coke Oven Battery No.6 at Bokaro Steel Plant,Ministry of Steel,Steel,347.42,68.07,627.31,627.31,0.0,55.3825062568746,-12.687493743125394,1.9599999999999933,6.22999999999999,5.160000000000025,16.600000000000023,0.0,,0.0,17.218759897551998,MEDIUM,1325.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,80,617257,627.31,latest_revised_cost_cr,False,-12.687493743125394,,,,,1.9599999999999935,6.22999999999999,13.069999999999991,5.160000000000025,16.600000000000023,2.076666666666663,5.533333333333341,,,0.5846666666666673,,0.25,58.46666666666673,0.25,2.336213202900772,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001
2026-07-01,617269,Transmission System for Strengthening to facilitate evacuation of power from Bhadla/Bikaner Complex,Ministry of Power,Transmission & Distribution,12.76,12.07,212.81,212.81,0.0,5.99595883652084,-6.07404116347916,0.9000000000000004,9.07,2.78,6.38,0.0,,0.0,29.446789709130208,MEDIUM,774.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,66,617269,212.81,latest_revised_cost_cr,False,-6.07404116347916,,,,,0.9000000000000004,9.07,11.07,2.78,6.38,3.023333333333333,2.1266666666666665,,,0.3953333333333333,,0.25,39.53333333333333,0.25,2.120801216143553,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001
2026-07-01,617270,Eastern Region Expansion Scheme-44 [ERES-44],Ministry of Power,Transmission & Distribution,6.13,1.5,408.94,408.94,0.0,1.4989974079327042,-0.001002592067296,0.0,0.0,0.0,0.0,0.0,,100.0,40.18474935198317,CRITICAL,415.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,65,617270,408.94,latest_revised_cost_cr,False,-0.0010025920672958,,,,,0.0,0.0,1.5,0.0,0.0,0.0,0.0,,,1.0,,0.25,100.0,0.25,0.7070321458816792,False,3-month physical progress is stagnant/declining (0.00 pp/month); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,0.0,False,35.71,0.7000000000000001
2026-07-01,617271,Eastern Region Expansion Scheme-43 [ERES-43],Ministry of Power,Transmission & Distribution,143.93,29.75,342.69,342.69,0.0,42.0000583617847,12.250058361784705,0.0199999999999995,0.0199999999999995,6.860000000000014,41.13000000000001,0.0,,99.60552268244577,37.29634792377951,CRITICAL,529.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,65,617271,342.69,latest_revised_cost_cr,False,12.250058361784705,,,,,0.0199999999999995,0.0199999999999995,20.75,6.860000000000014,41.13000000000001,0.0066666666666665,13.710000000000004,,,0.9986666666666668,,0.25,99.86666666666667,0.25,0.786894706687136,False,3-month physical progress is slow (0.01 pp/month); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,40.27536661072984,False,44.2,0.7000000000000001
2026-07-01,617272,Implementation of LILO of both circuits of 400KV vindhyachal PS-Sasan D/C Line at Hindalco Switchyard,Ministry of Power,Transmission & Distribution,148.0,55.26,370.0,370.0,0.0,40.0,-15.259999999999998,3.119999999999997,20.23,18.5,33.3,0.0,,0.0,18.0804,LOW,1262.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,64,617272,370.0,latest_revised_cost_cr,False,-15.259999999999998,,,,,3.119999999999997,20.23,49.26,18.5,33.3,6.743333333333332,11.1,,,0.0,,0.25,0.0,0.25,4.270009572145444,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001
2026-07-01,617278,KOLARPIMPRI EXPANSION OC [2.5,Ministry of Coal,Coal,0.61,0.4,630.37,630.37,0.0,0.0967685644938686,-0.3032314355061313,0.0,0.05,0.0,0.0,0.0,,99.01380670611441,40.2935254744568,CRITICAL,412.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,59,617278,630.37,latest_revised_cost_cr,False,-0.3032314355061313,,,,,0.0,0.05,0.4,0.0,0.0,0.0166666666666666,0.0,,,0.9966666666666668,,0.25,99.66666666666669,0.25,0.7106434876593443,False,3-month physical progress is slow (0.02 pp/month); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,0.0,False,35.36,0.7000000000000001
2026-07-01,617279,Transmission System for evacuation of power from Mahan Energen Limited Generating Station in Madhya Pradesh [SPV Name - POWERGRID MEL Power Transmission Limited],Ministry of Power,Transmission & Distribution,180.9,18.47,558.0,558.0,0.0,32.41935483870968,13.94935483870968,3.3599999999999994,8.719999999999999,0.0,130.68,0.0,,0.0,33.10863870967742,MEDIUM,657.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,65,617279,558.0,latest_revised_cost_cr,False,13.94935483870968,,,,,3.3599999999999994,8.719999999999999,16.47,0.0,130.68,2.9066666666666663,43.56,,,0.4186666666666667,,0.25,41.866666666666674,0.25,2.732265246437084,False,schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,46.36894351232115,False,9.94,0.7000000000000001
2026-07-01,617280,"Construction of Basement + Ground Floor+ 10 Storeyed building for State of the Art Director General, GSI Building at plot No.GN-40, Sector-V, Salt Lake, Kolkata",Ministry of Mines,Construction,2930.11,64.0,255.37,255.37,0.0,1147.3978932529271,1083.3978932529271,0.0,0.0,-220.77,2831.19,0.0,,100.0,39.56,CRITICAL,447.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,69,617280,255.37,latest_revised_cost_cr,False,1083.3978932529271,,,,,0.0,0.0,12.0,-220.77,2831.19,0.0,943.73,,,1.0,,0.25,100.0,0.25,4.602273197943677,False,3-month physical progress is stagnant/declining (0.00 pp/month); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,100.0,False,57.14,0.7000000000000001
2026-06-01,617284,,,,151.57,18.5,,,,,,0.0,3.5,0.0,49.13999999999999,,,30.966469428007876,,HIGH,,UNMATCHED_MASTER_ID,FlashReport_June_2026(2).pdf,95,617284,,latest_revised_cost_cr,False,,,,,,0.0,3.5,,0.0,49.13999999999999,1.1666666666666667,16.379999999999995,,,0.7666666666666666,,0.25,76.66666666666666,0.25,0.5567876893253817,False,latest monthly physical progress is non-positive (0.00 pp); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,6,2026-01-01,2026-06-01,6,False,60.7,MEDIUM,STABLE,30.0,,False,30.97,0.25
2026-07-01,617287,KUSMUNDA OC EXPANSION PROJECT,Ministry of Coal,Coal,847.19,23.75,4516.88,4516.88,0.0,18.75608827332141,-4.9939117266785935,0.0,1.75,10.050000000000068,30.13000000000011,0.0,,65.48323471400394,32.630688734997015,CRITICAL,677.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,56,617287,4516.88,latest_revised_cost_cr,False,-4.99391172667859,,,,,0.0,1.75,2.75,10.050000000000068,30.13000000000011,0.5833333333333334,10.04333333333337,,,0.8833333333333333,,0.25,88.33333333333333,0.25,1.111379646949826,False,latest monthly physical progress is non-positive (0.00 pp); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,23.39,0.7000000000000001
2026-07-01,617288,MANIKPUR OC EXPANSION PROJECT,Ministry of Coal,Coal,138.87,21.29,382.61,382.61,0.0,36.29544444734847,15.005444447348474,0.0,0.0,0.039999999999992,22.78,0.0,,100.0,39.78046111183712,CRITICAL,433.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,56,617288,382.61,latest_revised_cost_cr,False,15.005444447348474,,,,,0.0,0.0,0.2899999999999991,0.039999999999992,22.78,0.0,7.593333333333334,,,1.0,,0.25,100.0,0.25,0.4976284813309084,False,3-month physical progress is stagnant/declining (0.00 pp/month); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,50.15601853577869,False,46.46,0.7000000000000001
2026-07-01,617299,50 MW Wind Power Project,Ministry of Coal,Electricity Generation,51305.23,52.0,383.84,383.84,0.0,13366.30627344727,13314.306273447271,0.0,1.0,1274.8400000000038,3044.4500000000044,0.0,,80.27613412228797,41.14666666666666,CRITICAL,343.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,61,617299,383.84,latest_revised_cost_cr,False,13314.30627344727,,,,,0.0,1.0,1.0,1274.8400000000038,3044.4500000000044,0.3333333333333333,1014.816666666668,,,0.9333333333333332,,0.25,93.33333333333331,0.25,5.107614274563197,False,3-month physical progress is slow (0.33 pp/month); schedule dates unavailable in supplied CSV; cost/imbalance excluded: revised-cost timing is ambiguous,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,100.0,False,50.1,0.7000000000000001
